"teks_chat","label_intent"
"kok gw sih? dari tadi dia yang ngumpet-ngumpet","deflecting"
"bukan gw serius, coba aja cek keuangannya dia","deflecting"
"kenapa lu nuduh gw, padahal dia tuh yang sering pake Fake News","deflecting"
"gw bukan gangster, coba deh cek history dia","deflecting"
"dia itu yang sering dapet Toto, bukan gw","deflecting"
"lu jangan asal nuduh, coba aja tanya yang lain","deflecting"
"gw ga punya kesempatan, dia yang sering dapet card","deflecting"
"seriusan gw cuma petani, cek aja si tukang itu","deflecting"
"kayaknya dia yang gangster deh, bukan gw","deflecting"
"gw mah ga tau apa-apa, lu liat dia aja deh","deflecting"
"jangan asal nuduh, coba intip dia pake Secret Card","deflecting"
"bukan gw, salah liat kali, coba cek dia","deflecting"
"gw bukan ketua, coba aja liat jejak dia","deflecting"
"please deh, udah jelas dia yang sering curi start, bukan gw","deflecting"
"jangan curiga sama gw, dia yang lebih banyak duitnya","deflecting"
"gw mah aman, coba aja cek dia yang curiga","deflecting"
"serius, bukan gw, coba aja liat dia yang sering dapet Invitation Card","deflecting"
"lu salah nuduh, coba aja periksa dia deh","deflecting"
"anjir gw bukan, coba aja liat si dia","deflecting"
"lu salah lihat, coba cek dia yang sering pake Shield","deflecting"
"gw ga ada bukti cuy, coba aja tanya dia","deflecting"
"mending cek aja dia, gw mah ga ngerti beginian","deflecting"
"gw yakin itu bukan gw, coba intip dia","deflecting"
"gw mah polos, coba aja dia yang lebih mencurigakan","deflecting"
"bukan gw cuy, mending lu cek si dia","deflecting"
"gw mah ga tau, coba liat dia yang sering bohong","deflecting"
"serius deh bukan gw, coba aja cek si dia","deflecting"
"gw ga mungkin gangster, coba aja cek dia yang banyak duit","deflecting"
"lu salah nuduh, itu pasti dia yang sering pake Fake News","deflecting"
"gw ga ada urusan, coba aja liat dia yang banyak aksi","deflecting"
"cuy liat si doi deh, dia curiga banget dari tadi","deflecting"
"anjir, kok duit gw tiba-tiba ilang? pasti ada yang intip role gw nih","deflecting"
"gw yakin itu gangster pasti bukan gw","deflecting"
"eh si A kenapa dari tadi diem aja, curiga banget","deflecting"
"lu liat kan si B dapet Invitation Card tadi, pasti dia deh gangster","deflecting"
"gw gak dapet kartu apa-apa, kayaknya si C yang gangster","deflecting"
"sumpah deh, pasti ada yang nyebar Fake News biar kita ribut","deflecting"
"lu liat sendiri kan si D yang dapet shield","deflecting"
"kalo gw gangster,kenapa gw gak nyerang si E aja sekarang?","deflecting"
"lu hati-hati sama si F, kayaknya dia deh yang jadi Ketua Gangster","deflecting"
"eh lu liat si G dari tadi nanya terus, pasti dia biang keributan","deflecting"
"gw gak tahu apa-apa soal rampokan, cek aja si H","deflecting"
"kita udah tahu siapa yang dapet kartu Toto,bukan gw kan?","deflecting"
"jangan liat gw, si I kayaknya lebih mencurigakan","deflecting"
"gw gak mungkin jadi gangster, lu liat si J aja dari tadi nyengir","deflecting"
"anjir, si K udah dapet uang banyak dari Toto, curiga deh","deflecting"
"lu liat si L, dari tadi aman banget kek dia punya polisi pribadi","deflecting"
"gw baru aja dapet Secret Card, dan bukan gw gangsternya","deflecting"
"gw kira si M yang nyebar Fake News tadi","deflecting"
"lu yakin bukan si N? dia dari tadi diem-diem seruput kopi","deflecting"
"gw baru main aman, gak nyerang siapa-siapa, coba liat si O","deflecting"
"gw dapet shield, tapi si P bisa jadi gangster, hati-hati","deflecting"
"jangan fitnah gw, coba cek uangnya si Q","deflecting"
"lu gak liat si R dari pertama udah kaya? bisa aja dia gangster","deflecting"
"kok curiga sama gw, coba intip role si S deh","deflecting"
"gw liat si T deket banget sama Ketua Gangster","deflecting"
"eh yang nyebar Fake News kemarin kayaknya si U","deflecting"
"gw gak ngerti kenapa pada curiga sama gw, coba intip si V","deflecting"
"gw yakin si W yang ngintip role kita semua","deflecting"
"kok bisa curiga sama gw sih, coba intip si X","deflecting"
"gw gak dapet apa-apa, jangan-jangan si Y yang gangster","deflecting"
"lu liat si Z dari tadi dapet duit terus","deflecting"
"gw gak tau apa-apa, mending cek si AA","deflecting"
"gw kaya karena Toto, bukan karena ngerampok, cek aja si CC","deflecting"
"sumpah, si DD keliatan banget gangster","deflecting"
"gw gak tau kenapa duit lu ilang, coba tanya si EE","deflecting"
"lu hati-hati deh sama si FF, dia banyak banget akal liciknya","deflecting"
"anjir, si GG dari tadi pegang banyak kartu, curiga deh","deflecting"
"lu liat sendiri kan si HH dapet Invitation Card","deflecting"
"gw gak dapet apa-apa dari rampokan, coba tanya si II","deflecting"
"eh si JJ dari tadi diem-diem aja, pasti ada apa-apanya","deflecting"
"gw yakin si KK bakalan ngelakuin sesuatu","deflecting"
"lu liat si LL, dari tadi udah main strategi banget","deflecting"
"gw gak paham sama situasi ini, coba liat si MM","deflecting"
"lu yakin bukan si NN? dia udah kaya banget","deflecting"
"gw bukan gangster, kenapa gak liat si OO aja","deflecting"
"lu liat si PP yang dari tadi kayak pengatur permainan","deflecting"
"gw gak ngerti kenapa dituduh, coba periksa si QQ","deflecting"
"ayo kita aliansi lawan gangster biar aman","persuading"
"gw yakin dia gangster, yuk vote dia bareng-bareng","persuading"
"ajak polisi kerjasama yuk biar kita selamat","persuading"
"pakai secret card lu buat intip dia yuk, fix dia gangster","persuading"
"jangan percaya sama dia, dia nyebar fake news","persuading"
"kita semua kasih duit ke polisi, biar gangster ga berani serang","persuading"
"anjir fix si doi ketua gangster, kita vote dia keluar","persuading"
"yuk semua setuju, biar kita voting si dia","persuading"
"lu pake shield dulu, biar aman dari rampokan","persuading"
"kalau lu bantu aku sekarang, nanti aku bantu balik","persuading"
"gw ada feeling dia gangster, yuk kita intip role dia","persuading"
"kita harus kerjasama, biar bisa menang lawan gangster","persuading"
"gw bakal kasih duit ke polisi biar jaga kita","persuading"
"ayo kita sepakat vote dia, biar aman","persuading"
"lu percaya gw, ajak dia aliansi, biar kita kuat","persuading"
"kita harus pancing dia keluar, yuk bikin strategi","persuading"
"dapet invitation card? yuk jadi gangster bareng","persuading"
"jangan sendirian, ajak gw biar kita aman","persuading"
"kita harus lawan gangster bareng, yuk bersatu","persuading"
"ayo kita buat rencana biar bisa kalahin mereka","persuading"
"kasih tau polisi biar cegah gangster, nanti kita bagi hasil","persuading"
"kalo dia ketua gangster, kita harus serang dari sekarang","persuading"
"ayo pake fake news, biar mereka bingung","persuading"
"kita semua harus sepakat, biar dia ga bisa gerak","persuading"
"kita minta bantuan si polisi, nanti kita bagi hasil rampokan","persuading"
"kalo kita bersatu, gangster ga bakal bisa menang","persuading"
"bro, gw yakin dia punya banyak duit, ayo kita rampok bareng","persuading"
"yuk ajak si A sama si B buat aliansi, biar kuat","persuading"
"strategi kita harus solid, ayo buat rencana","persuading"
"kasih duit ke polisi biar kita aman dari gangster","persuading"
"gw udah pake secret card, dia fix gangster","persuading"
"ayo serang bareng, kita bisa kalahin mereka","persuading"
"yakin banget dia pelakunya, yuk kita voting biar keluar","persuading"
"kita harus pintar mainnya, jangan sampai ketahuan","persuading"
"gw butuh aliansi, siapa yang mau join?","persuading"
"ayo kita bikin geng sendiri, biar bisa lawan gangster","persuading"
"ajak semua untuk vote dia, biar kita aman","persuading"
"gw kasih tau caranya, yuk kita jadi gangster bareng","persuading"
"kalo kita ajak dia, pasti kita menang","persuading"
"siapa yang mau join aliansi gw? kita bakal kuat","persuading"
"ayo kita buat taktik baru, biar bisa menang","persuading"
"gw bakal kasih info penting, tapi bantu gw dulu","persuading"
"kita harus bikin polisi percaya sama kita","persuading"
"yuk bikin plan biar kita bisa kalahin gangster","persuading"
"kita harus jaga satu sama lain, ayo buat aliansi","persuading"
"gw percaya sama lu, yuk kita gabung","persuading"
"gw dapet info penting, ayo kita manfaatin","persuading"
"fix banget dia gangster, yuk kita usir dari game","persuading"
"kita butuh lebih banyak orang, siapa mau gabung?","persuading"
"cuy, kita gabung yuk biar cepet jadi gangster","persuading"
"gw rasa dia gangster deh, yuk voting dia","persuading"
"lu punya secret card ga? bisa bantu kita nentuin target nih","persuading"
"anjir, fix dia dapet invitation card, yuk serang","persuading"
"ayo kita bareng-bareng nge-vote polisi, biar ga curiga","persuading"
"kita bagi hasil rampokan kalo lu bantu gw, gimana?","persuading"
"hey guys, mending kita aliansi dulu daripada abis","persuading"
"lu bisa bantu gw nyari siapa ketua gangster, yuk","persuading"
"polisi, kalo lu jaga gw, gw bakal traktir pake uang toto","persuading"
"kita harus bikin si dia jadi target, dia kebanyakan uang","persuading"
"daripada kita diserang, mendingan kita serang dia duluan","persuading"
"lu percaya sama gw, yuk kita voting si dia","persuading"
"kalo kita kerjasama, kita bisa dapet banyak loot","persuading"
"dia kayaknya bakal jadi target bagus buat dirampok, setuju ga?","persuading"
"yuk kita ajak si A, dia punya banyak kartu action","persuading"
"mendingan kita aliansi sama polisi, biar aman","persuading"
"gw yakin dia punya shield, tapi bisa kita jebak","persuading"
"ayo kita atur strategi biar ga ketahuan","persuading"
"kita bisa konfrontasi dia kalo udah banyak yang setuju","persuading"
"dia terlalu mencurigakan, yuk kita targetin","persuading"
"kalian percaya sama gw, ini untuk kebaikan kita semua","persuading"
"lu bantu gw, nanti gw bagi hasil rampokannya","persuading"
"mending kita jaga-jaga dan ngerusuh sebelum terlanjur","persuading"
"gw punya feeling dia gangster, let's vote","persuading"
"gimana kalo kita bikin rumor palsu biar dia diserang","persuading"
"kita harus buat aliansi biar lebih kuat","persuading"
"ayo semua, kita targetin yang kaya dulu","persuading"
"lu ajak teman-teman lu buat join aliansi kita","persuading"
"daripada saling serang, kenapa ga kita kerja sama?","persuading"
"aku yakin kamu bisa bantu kita jadi lebih kuat","persuading"
"mending kita bantu polisi biar aman, setuju?","persuading"
"ini kesempatan kita buat jadi lebih kuat, setuju ga?","persuading"
"gw rasa kita harus bikin si A jadi target","persuading"
"temen, kalo kita aliansi, pasti bakal menang","persuading"
"polisi, please bantuin kita, ntar kita bagi hasil","persuading"
"ayo kita bikin dia bingung dengan fake news","persuading"
"mending kita main aman dulu ajak yang lain buat bantu","persuading"
"kita bisa dominasi game kalo kita kerja sama","persuading"
"target kita jelas, yuk bisa yuk, persatuan dulu","persuading"
"lu punya strategi bagus, yuk kita kerjasama","persuading"
"gw tau cara buat menang, lu mau ikut?","persuading"
"kita bisa jadi tim yang kuat, kamu setuju?","persuading"
"ayo gabung sama kita, lebih aman dan kuat","persuading"
"kita bisa manfaatin kartu secret buat cari gangster","persuading"
"mari kita buat aliansi biar ga kalah cepat","persuading"
"biar kita menang, kita harus targetin orang kaya","persuading"
"lu bisa dapet keuntungan kalo bantu kita","persuading"
"daripada bingung, yuk gabung sama kita","persuading"
"setuju ga kalo kita bikin si B jadi target?","persuading"
"aku pegang secret card nih bisa intip role kamu","claiming"
"gw ada shield bro, jangan coba rampok","claiming"
"dapet invitation card nih, jadi waspadalah","claiming"
"tenang, gw masih netral cuy cuma petani biasa","claiming"
"bos, kartu fake news udah siap buat chaos","claiming"
"gw ngaku deh, gw polisi nya","claiming"
"anjir, gw baru dapet kartu toto nih","claiming"
"fix gw gangster bro, siap-siap aja","claiming"
"lu semua tau gak? gw sebetulnya ketua gangster","claiming"
"secret card di tangan gw, awas lu","claiming"
"bos, gw ada shield nih kalo mau tukeran","claiming"
"dapet kartu fake news nih,siapa mau bantu sebarin?","claiming"
"gw pegang invitation card, fix gw gangster","claiming"
"gw petani yang tak berdosa, sumpah","claiming"
"guys, gw polisi yang bisa dipercaya nih","claiming"
"gw baru dapet kartu shield, aman bro","claiming"
"aku dapat secret card, kita bisa atur strategi","claiming"
"gw ada fake news, siap bikin gaduh","claiming"
"gw netral doang kok, role gw cuma pegawai","claiming"
"cuys, gw ketua gangster, yuk kita rugiin orang kaya","claiming"
"ini baru dapet invitation card, siap-siap berubah","claiming"
"gw baru aja dapet kartu toto, siap buat belanja","claiming"
"gw pegang kartu shield, gak perlu takut kena rampok","claiming"
"secret card ini buat kita menang, aku yang pegang","claiming"
"gw ngaku deh, role gw cuma penjual","claiming"
"gw gangster asli, sini kerja sama","claiming"
"dapet shield nih, jadi gak takut dirampok","claiming"
"gw ada kartu fake news buat ngeributin mereka","claiming"
"baru aja dapet invitation card, jadi gangster bro","claiming"
"polisi cuy, gw ada kartu shield, jagain gw ya","claiming"
"gw petani yang damai, gak ada niat jahat","claiming"
"kartu toto gw udah siap,siapa mau duit?","claiming"
"guys, gw pegang secret card, siap-siap aja","claiming"
"tenang, gw gak ada niat jahat kok, cuma pegawai","claiming"
"gw polisi, ayo buru gangster nya","claiming"
"shield gw aktif nih, gak ada yang bisa nyentuh","claiming"
"dapet fake news nih, siap mengacau","claiming"
"fix gw ketua gangster, semua ikut arahan","claiming"
"role gw cuma penjual, gak lebih","claiming"
"gw ada secret card, penting banget nih","claiming"
"anjay, ada shield jadi aman","claiming"
"bos, gw gangster siap beraksi","claiming"
"dapet invitation card nih, siap berubah role","claiming"
"gw ada kartu fake news, siap bikin gosip","claiming"
"gw netral bro, gak usah curiga","claiming"
"tenang, gw cuma petani yang kerja keras","claiming"
"gw polisi asli, siap jagain","claiming"
"kartu shield gw bawa, aman bro","claiming"
"gw ada secret card, jaga-jaga aja lu","claiming"
"gw dapet shield nih jadi aman dari rampokan","claiming"
"eh cuy gw dapet invitation card, mungkin gw gangster sekarang","claiming"
"lu jangan macem-macem gw ada shield","claiming"
"tenang aja, gw punya secret card buat liat role lu","claiming"
"anjir gw dapet toto, siap-siap jadi sultan","claiming"
"fix gw pegang fake news sekarang, hati-hati ya","claiming"
"role gw netral kok, cuma petani biasa","claiming"
"serius deh gw tadi dapet invitation, mungkin jadi gangster","claiming"
"aku punya shield, jangan coba-coba rampok","claiming"
"gw barusan dapet secret card, bisa intip role lu nih","claiming"
"polisi, gw butuh jasa lu deh, gw ada duit toto","claiming"
"percayalah, gw cuma petani biasa","claiming"
"jangan khawatir, ada shield yang ngelindungin gw","claiming"
"gw dapat fake news, siap-siap aja pada kebingungan","claiming"
"santai aja, gw dapet invitation card, apa gw gangster sekarang?","claiming"
"gw beneran bukan gangster, jangan nuduh deh","claiming"
"aku pegang secret card nih, bisa tau role orang","claiming"
"lu yakin mau ngerampok? gw punya shield","claiming"
"gw petani, duit cuma dari toto doang","claiming"
"gw dapet fake news, bakal seru nih","claiming"
"gw lagi netral, pegawai doang","claiming"
"gw punya invitation card lho, gimana nih?","claiming"
"gw ada shield, percuma lu coba rampok","claiming"
"gw punya secret card, siap-siap aja ya","claiming"
"gw dapet toto, siap jadi orang kaya di desa","claiming"
"beneran gw cuma penjual, ga ada niatan jahat","claiming"
"gw punya fake news, siap bikin heboh","claiming"
"polisi jagain gw ya, gw bayar abis dapet toto","claiming"
"gw netral kok, bukan gangster","claiming"
"jangan coba-coba, gw ada shield","claiming"
"gw baru aja dapet invitation, kemungkinan jadi gangster","claiming"
"gw cuma petani, sumpah","claiming"
"secret card di tangan gw, awas aja ya","claiming"
"gw pegang fake news sekarang, bakal rame deh","claiming"
"gw bukan gangster, percaya deh","claiming"
"gw dapet shield, aman dari rampokan","claiming"
"aku netral, cuma pegawai","claiming"
"gw dapet invitation card, gimana kalo jadi gangster beneran?","claiming"
"gw udah ada shield, coba aja rampok","claiming"
"gw barusan dapet toto, duit banyak nih","claiming"
"gw beneran bukan gangster, tenang aja","claiming"
"secret card gw pegang, awas ketauan isi kantong","claiming"
"gw pegang fake news, siap bikin gosip","claiming"
"gw cuma penjual, beneran","claiming"
"gw dapet shield, jadi berani deh","claiming"
"gw baru aja pegang invitation card, claim gangster boleh ga?","claiming"
"aku netral, ga ada niat merugikan","claiming"
"gw ada shield, jadi jangan harap bisa ngerampok","claiming"
