teks_chat,label_intent
Aku arahkan diskusi ke aksi malam jadi siapa yang mau mulai,probing
Jawab spesifik ya siapa targetmu dan apa hasil aksimu,probing
Semua buka informasi sekarang siapa yang harus kita keluarkan,probing
bukan gw yang mencurigakan dari tadi malah lu yang maksa vote gw,deflecting
kalau mau bahas target lihat si R dulu dia paling ngeles,deflecting
gw cuma civilian santai yang aneh justru pemain yang diem itu,deflecting
tuduhan ke gw tipis banget coba cek siapa yang pertama manas manasin,deflecting
jangan fokus ke aku terus si D dari tadi lempar isu,deflecting
gw gak akan debat panjang si K lebih mencurigakan dari gw,deflecting
yang nuduh gw cuma ikut arus padahal dia sendiri gak kasih alasan,deflecting
vote aja si K dia ganti tuduhan tiap menit,deflecting
aku gak punya info tapi lu lebih mencurigakan karena buru buru,deflecting
bukan saya pelakunya perhatikan pemain yang menghilang saat diskusi,deflecting
dia nuduh gw supaya perhatian pindah dari dirinya,deflecting
si B dari tadi cuma bilang aman tanpa jelasin apa apa,deflecting
kalau mau eksekusi silakan tapi mulai dari si T yang paling agresif,deflecting
gw gak ngerti kenapa gw disorot padahal si L yang buka isu pertama,deflecting
cek ulang alibi si F jangan malah ngejar gw,deflecting
saya warga biasa sepertinya yang mengarahkan voting lebih mencurigakan,deflecting
lu yakin gw? si N malah tiba tiba diam setelah nama dia disebut,deflecting
bukan aku sus yang panik justru si V,deflecting
gw pass vote ke si C dia lebih sus dari gw,deflecting
tuduhan ini cuma pengalihan dari kelakuan si J,deflecting
aku tidak punya skill malam jadi jangan buang vote ke aku lihat si H,deflecting
yang minta semua ikut vote biasanya lagi nutupin sesuatu,deflecting
kalau si P bisa Peek harusnya dia jelasin bukan nuduh asal,deflecting
gw gak bisa buktiin banyak tapi si A jelas lagi lempar badan,deflecting
jangan fokus ke korban aja cari tahu siapa yang paling diuntungkan,deflecting
gak usah bahas gw cek dulu siapa yang pakai Gag Order tadi,deflecting
si E terlalu cepat nyari kambing hitam,deflecting
gw cuma ikut voting tadi yang nyusun tuduhan itu si Q,deflecting
jangan balik ke gw sebelum si Y jelasin geraknya semalam,deflecting
tuduhan lu kosong sementara si S dari tadi muter muter,deflecting
aku bukan Hitman cek aja pemain yang paling diuntungkan kalau aku dieksekusi,deflecting
si W cuma nimbrung pas voting sekarang dia yang patut dilihat,deflecting
bukan gw yang bikin suasana panas si M duluan nyerang,deflecting
kalau mau cari Spy lihat siapa yang sok paling tahu,deflecting
jangan percaya si Z dia ganti target terus,deflecting
yang diam bukan otomatis aman si U malah gak pernah jawab,deflecting
gw jawab seperlunya karena santai bukan berarti pelaku si O lebih aneh,deflecting
mau vote gw tanya dulu kenapa si I ngotot banget,deflecting
aku gak punya alasan buat bohong tapi si G jelas menghindar,deflecting
stop nuduh gw dan cek klaim Peek si R,deflecting
yang bawa bawa alibi semalam malah si X yang perlu dicurigai,deflecting
fix bukan gw pola nuduhnya si N makin aneh,deflecting
lu boleh curiga ke gw tapi jangan lewatin si B yang tiba tiba muncul,deflecting
gw gak mau debat panjang ikut vote si D aja dia paling sus,deflecting
kalau semua ikut suara mayoritas ya si K dulu,deflecting
saya tidak menuduh tanpa dasar periksa pemain yang memulai voting,deflecting
aku cuma bertahan diri sementara si V langsung lempar nama orang,deflecting
mungkin Hitman lagi main Gag Order lihat siapa yang mendadak membungkam chat,deflecting
kalau aku benar Hitman kenapa si F masih santai,deflecting
terserah vote gw atau si L tapi si L lebih layak diperiksa,deflecting
Sumpah bukan gw Hitman si Raka dari tadi malah ngarahin vote ke gw,deflecting
Lah kok gw terus yang dituduh sih coba cek Naya yang diem dari awal,deflecting
Gw civilian biasa woi Dimas malah mendadak ikut nuduh tanpa alasan,deflecting
Bukan aku yang mencurigakan Vino justru paling sering ganti tuduhan,deflecting
Jangan balik ke aku terus Lala dari tadi cuma ikut suara mayoritas,deflecting
Kalau aku Hitman ngapain Reza yang pertama kali buka isu ini,deflecting
Lu salah fokus gw cuma ngebela diri Seno malah kabur dari pertanyaan,deflecting
Si Dito dari tadi pasif banget kenapa bukan dia yang dicek dulu,deflecting
Aku nggak punya skill aneh coba lihat gerak-gerik Vina yang selalu aman,deflecting
Gw malah semalem hampir dihabisin jadi jangan nuduh gw sembarangan,deflecting
Yang paling maksa vote gw itu Bima bukan aku yang mulai ribut,deflecting
Kok aku yang kena sih Tio dari tadi nyari kambing hitam terus,deflecting
Jangan percaya alibi kosong si Roni dia cuma numpang ikut diskusi,deflecting
Aku bukan pelakunya serius cek aja siapa yang paling diuntungkan kalau gw mati,deflecting
Lu tanya dulu si Maya kenapa dia terus membela Nando,deflecting
Dari tadi si Fajar nyusun opini buat nyeret gw padahal dia sendiri mencurigakan,deflecting
Vote gw sekarang malah bikin Hitman senang coba pikir lagi,deflecting
Kalau mau cari Hitman fokus ke Siska yang selalu menghindari jawaban,deflecting
Aku cuma nyambungin info jangan panik justru Galih yang bikin suasana kacau,deflecting
Serius deh gw bukan Hitman Arum malah tiba-tiba nuduh tanpa bukti,deflecting
Yang berubah sikap itu Kevin bukan gw dari ronde pertama dia kalem sekarang agresif,deflecting
Gw udah jelasin berkali-kali jangan dipelintir si Beni yang mulai fitnah,deflecting
Kenapa sih aku terus si Jaka malah nggak pernah kasih pendapat jelas,deflecting
Aku jelas civilian kalau ragu lihat aja siapa yang selalu dorong eksekusi,deflecting
Aku nggak ngeles woi cuma heran kenapa tuduhan ke gw gampang banget,deflecting
Cek pola vote dulu jangan asal tunjuk si Leni paling konsisten lempar isu,deflecting
Si Oki mendadak aktif pas ada nama gw itu lebih aneh menurutku,deflecting
Bukan gw yang pakai Gag Order tadi Piko justru paling diuntungkan,deflecting
Kalau aku Hitman harusnya gw nggak panik begini Raka malah terlalu santai,deflecting
Lu terus nuduh gw padahal si Nia belum pernah kasih alasan sama sekali,deflecting
Semua langsung percaya Tesa tanpa cek fakta itu yang bikin Hitman lolos,deflecting
Aku malah bantu analisis dari awal si Wira yang cuma nunggu hasil vote,deflecting
Katanya Stalker tapi Yudi nggak pernah kasih info siapa yang dia Peek,deflecting
Gw Spy bukan Hitman kalau mau cari musuh cek pemain yang nolak kerja sama,deflecting
Hitman pasti senang lihat kita ribut si Adit yang paling rajin manas-manasin,deflecting
Jangan eksekusi gw dulu si Caca lebih layak dicurigai dari pola ngomongnya,deflecting
Gw sumpah nggak nyandera siapa pun malah Deni yang hilang-hilang dari diskusi,deflecting
Si Ega dari tadi cuma mantengin chat terus ikut vote terakhir itu sus banget,deflecting
Vote gw tanpa bukti sama aja ngebantu Hitman tolong lihat si Hana,deflecting
Aku panik karena dituduh bukan karena bersalah si Iqbal malah tenang banget,deflecting
Yang aneh bukan pembelaanku tapi tuduhan Jono yang berubah-ubah terus,deflecting
Tolong jangan fokus ke gw dulu cek siapa yang sengaja bikin kita saling serang,deflecting
Jelas banget si Kiki lagi lempar isu buat nutupin langkahnya sendiri,deflecting
Gw udah bilang aku warga biasa kenapa si Luki terus maksa narasi ini,deflecting
Kalau dia yakin banget gw Hitman berarti si Miko mungkin lagi nutupin partnernya,deflecting
Aku cuma bertahan hidup jangan samakan panik sama bersalah si Nando lebih mencurigakan,deflecting
Jangan asal percaya aku coba bandingkan jawaban gw sama si Ocha yang berubah,deflecting
Sumpah demi apa pun bukan gw pelakunya justru Pasha yang mengarahkan semua vote,deflecting
Fokus ke pemain yang diam saat ditanya jangan terus serang aku si Qori jelas aneh,deflecting
"si A dari tadi ngilang terus, vote dia aja",persuading
"vote B sekarang, jawabannya muter banget",persuading
"gw ikut mayoritas, C paling sus",persuading
"fix D hitman, eksekusi aja",persuading
"jangan buang vote ke E, F lebih mencurigakan",persuading
"E terlalu maksa nuduh orang, cabut aja dia",persuading
"A tadi pakai Gag Order, vote dia",persuading
"C ngaku Stalker tapi info peek-nya kosong, eksekusi C",persuading
"D ceritanya gak nyambung dari awal, vote aja",persuading
"gw gak punya bukti kuat, tapi vote B aja",persuading
mayoritas ke C ya? gas eksekusi C,persuading
"E diem terus pas ditanya, sus banget",persuading
"F ikut-ikutan nuduh, kayak cari kambing hitam",persuading
"A berubah cerita dua kali, cukup vote A",persuading
"B paling mencurigakan sejauh ini, langsung vote",persuading
C terlalu santai buat orang yang katanya tahu banyak,persuading
"vote D aja, pembelaannya malah makin aneh",persuading
"E dari tadi cuma nunggu suara terbanyak, sus",persuading
"F nuduh A tanpa alasan jelas, fix pengalihan",persuading
"aku ikut vote B, feeling gw dia hitman",persuading
"jangan lama-lama, eksekusi C dulu",persuading
"A jawabnya pendek-pendek terus, kayak nyembunyiin role",persuading
"B paling sering menghilang saat diskusi, vote dia",persuading
"C kebanyakan alibi, biasanya hitman begitu",persuading
"D tiba-tiba ikut nuduh setelah ramai, cabut D",persuading
"E gak pernah bantu analisis, cuma numpang aman",persuading
"F terlalu cepat bela A, dua-duanya patut dicurigai",persuading
vote A aja biar diskusinya selesai,persuading
B kelihatan panik pas ditanya soal malam tadi,persuading
"C bilang yakin tapi gak ada dasar, eksekusi C",persuading
"D paling konsisten bikin suasana kacau, vote D",persuading
"E terus nyuruh orang lain maju, dia yang mencurigakan",persuading
"F jawabannya berubah setelah lihat voting, sus",persuading
"gw rasa A target paling masuk akal, gas",persuading
"B terlalu fokus ke hal sepele, kayak mengalihkan isu",persuading
"C dari awal pasif banget, vote aja",persuading
D ngaku Civilian tapi gak pernah ikut bantu,persuading
E makin dibela malah makin kelihatan sus,persuading
F nuduh semua orang kecuali dirinya sendiri,persuading
"kita gak punya banyak waktu, vote B",persuading
"kalau ragu tetap pilih C, dia paling aneh",persuading
A barusan kena Gag Order lalu diamnya kebangetan,persuading
"B terlalu siap dengan alibi, fix mencurigakan",persuading
"C cuma ikut suara ramai tanpa analisis, jangan percaya dia",persuading
"D kelihatan aman tapi geraknya janggal, eksekusi dulu",persuading
"E paling minim kontribusi, vote E aja",persuading
"F terus mendorong vote ke orang lain, khas hitman",persuading
"aku ikut yang terbanyak, A keluar dulu",persuading
"jangan overthinking, vote C sekarang",persuading
"satu-satunya pilihan ya B, langsung eksekusi",persuading
Oke fokus dulu kita eksekusi B karena jawabannya muter terus,persuading
Jangan pecah suara ke mana-mana target utama kita C,persuading
Dari tiga ronde ini A paling sering lempar tuduhan tanpa dasar,persuading
Gw ambil alih voting kali ini pilih B dan jangan ragu,persuading
Vote kita harus satu arah ke D karena geraknya paling mencurigakan,persuading
B terlalu pasif saat diskusi tapi selalu muncul buat ikut voting,persuading
Kalau B memang civilian harusnya dia bisa kasih penjelasan yang jelas,persuading
D terus menghindari pertanyaan langsung jadi fix dia layak dieksekusi,persuading
Kita punya satu kesempatan penting jadi semua ikut vote ke A,persuading
A ngaku punya info tapi tidak pernah berani menyebut sumbernya,persuading
Stop saling tuduh tanpa arah sekarang kita fokus keluarkan C,persuading
Gw nggak mau voting liar lagi target kita malam ini B,persuading
Yang paling menguntungkan Hitman itu kalau kita ragu jadi langsung eksekusi D,persuading
C dari awal cuma numpang suara dan tidak pernah bantu analisis,persuading
Kalian lihat sendiri pola A selalu muncul setelah orang lain bicara,persuading
B kelihatan sedang mengarahkan kita ke target palsu jadi jangan ikuti dia,persuading
Ini bukan waktunya aman-aman saja kita harus vote D sekarang,persuading
Aku sudah bandingkan semua alibi dan C paling banyak bolongnya,persuading
D terlalu cepat menuduh Spy tanpa bukti itu red flag besar,persuading
Jangan biarkan Gag Order bikin kita panik tetap arahkan vote ke A,persuading
Perhatikan baik-baik B selalu mengubah pendapat setelah mayoritas terbentuk,persuading
Kita eksekusi C dulu karena reaksinya paling tidak konsisten,persuading
Kalau A benar Stalker harusnya info peek-nya lebih konkret,persuading
Gaya main D terlalu aman untuk warga biasa dan itu justru mencurigakan,persuading
Semua yang masih netral ikut keputusan gw vote B,persuading
Gw sudah baca alurnya C sedang menggiring kita menjauh dari Hitman,persuading
Tribunal ini harus menghasilkan keputusan tegas jadi targetnya A,persuading
Fokus ke fakta D belum pernah menjelaskan aksinya dengan masuk akal,persuading
E tiba-tiba aktif saat voting saja jadi kita keluarkan dia,persuading
Jangan terpancing pembelaan B karena isinya cuma mengulang alasan lama,persuading
Aku sarankan semua pemain kunci vote ke C agar tidak ada suara terbuang,persuading
C paling diuntungkan kalau diskusi terus melebar jadi dia target utama,persuading
Kita jangan kasih ronde gratis ke Hitman vote D sekarang,persuading
Yang diam bukan otomatis aman tapi A punya pola diam lalu ikut menghakimi,persuading
Voting kali ini sederhana pilih B dan simpan analisis lain untuk nanti,persuading
B terlalu sibuk mengatur target orang lain padahal alibinya sendiri kosong,persuading
Gw minta semua berhenti debat dan kunci suara ke D,persuading
Tidak ada alasan mempertahankan A setelah kontradiksinya kelihatan,persuading
Kalau kita pecah vote C bisa lolos jadi pastikan mayoritas ke C,persuading
D jawabannya paling berubah-ubah dari awal sampai sekarang,persuading
Sekarang waktunya ambil keputusan cepat kita eksekusi B,persuading
A terus memakai argumen emosional supaya kita lupa melihat faktanya,persuading
Jangan ikut suara terbanyak secara buta tapi kali ini mayoritas ke D masuk akal,persuading
Kita butuh satu eksekusi yang bersih dan target paling kuat adalah C,persuading
Pola B jelas defensif setiap kali namanya disebut,persuading
Gw sudah tetapkan prioritasnya A lalu jangan ada yang menyebar vote,persuading
Yang masih membela D harus kasih bukti sekarang atau ikut vote,persuading
Kalau E benar-benar warga dia tidak akan menghindari pertanyaan sesederhana itu,persuading
Semua indikator mengarah ke B jadi kita selesaikan di Tribunal ini,persuading
Final call dari gw vote C dan jangan biarkan Hitman mengacaukan keputusan,persuading
gw civilian dan sejauh ini belum punya informasi role aktif,claiming
aku Spy dan semalam melakukan Guard ke pemain yang paling rawan diserang,claiming
gw Stalker dan hasil Peek semalam menunjukkan dia bukan Hitman,claiming
aku bukan Hitman jadi tuduhan itu belum punya dasar yang cukup,claiming
secara terbuka aku claim sebagai Civilian biasa,claiming
gw Spy tapi belum mau buka target Guard karena itu bisa membantu Hitman,claiming
aku Stalker dan info dari Peek-ku bisa diverifikasi dari pola voting berikutnya,claiming
"kalau harus jelas dari sekarang aku Civilian, bukan role yang punya aksi malam",claiming
gw claim Spy karena ada alasan kuat kenapa targetku selamat tadi malam,claiming
aku Hitman dan kalian sebaiknya tidak membuang waktu untuk menebak lagi,claiming
dia mengaku Stalker tapi gw sendiri yang pegang role Stalker,claiming
aku bukan Stalker jadi jangan menganggap analisisku berasal dari Peek,claiming
gw Civilian dan pendapatku murni berdasarkan urutan respons di chat,claiming
aku Spy dan malam ini tidak bisa Guard target yang sama seperti malam sebelumnya,claiming
gw claim sebagai Stalker dengan cooldown Peek yang masih perlu diperhitungkan,claiming
aku warga biasa dan tidak punya alasan untuk menyembunyikan identitas,claiming
secara objektif aku Spy tetapi informasi target Guard belum aman untuk dibuka,claiming
gw bukan Hitman dan Gag Order yang muncul tadi bukan dari pihakku,claiming
aku Stalker dan identitas pemain yang kuintip akan kubuka saat timing-nya paling aman,claiming
kalau kalian butuh claim yang jelas aku Civilian,claiming
gw Spy dan pilihan Guard-ku semalam punya alasan berdasarkan ancaman paling tinggi,claiming
aku claim Hitman supaya diskusi ini tidak lagi berputar tanpa arah,claiming
dia bilang Civilian tapi gw punya claim Stalker yang lebih konsisten dengan aksinya,claiming
aku bukan Spy jadi jangan berharap ada penjelasan soal Guard dariku,claiming
gw Stalker dan hasil Peek-ku tidak cocok dengan tuduhan yang sedang diarahkan ke dia,claiming
aku Civilian dan belum melihat bukti yang cukup untuk vote cepat,claiming
claim-ku sederhana aku bukan Hitman dan tidak punya skill malam,claiming
gw Spy tetapi pergantian target Guard harus dilakukan karena aturan melarang target sama dua malam berturut-turut,claiming
aku Stalker jadi klaim identitas ini bisa diuji dari informasi ronde berikutnya,claiming
secara tenang aku nyatakan bahwa role-ku Civilian,claiming
gw bukan Civilian dan role-ku punya akses informasi malam yaitu Stalker,claiming
aku Spy dan target Guard-ku sengaja kupilih dari pemain yang paling mungkin diserang,claiming
dia mengaku Spy tanpa menjelaskan pola Guard yang masuk akal,claiming
gw claim Civilian karena sampai sekarang tidak ada tindakan malam yang bisa kulaporkan,claiming
aku Hitman kalau kalian memang butuh penjelasan dari sisi yang berlawanan,claiming
sejauh ini aku Stalker dan belum ada alasan objektif untuk membuka semua hasil Peek,claiming
gw bukan Hitman jadi Gag Order tadi tidak otomatis mengarah ke aku,claiming
aku Civilian dan akan menilai role berdasarkan konsistensi bukan sekadar claim,claiming
claim-ku tetap Spy meski aku tidak akan membocorkan siapa yang ku-Guard,claiming
gw Stalker dan informasi yang kubawa berasal dari Peek bukan asumsi,claiming
aku bukan role jahat dan statusku Civilian bisa diuji lewat keputusan voting,claiming
secara langsung aku claim sebagai Spy dengan batasan target Guard yang jelas,claiming
gw Hitman dan pengakuan ini sengaja kuberikan agar kalian tidak salah membaca situasi,claiming
aku Stalker tetapi cooldown membuatku belum bisa Peek lagi di ronde ini,claiming
dia mengaku Civilian sementara aku claim Spy dan punya alasan untuk curiga padanya,claiming
gw warga biasa jadi analisis ini tidak didukung informasi identitas dari malam,claiming
aku bukan Hitman dan tidak pernah memakai Gag Order sepanjang permainan,claiming
claim sebagai Stalker ini bukan gertakan karena hasil Peek-ku punya implikasi yang spesifik,claiming
gw Spy dan keputusan Guard semalam dibuat berdasarkan kemungkinan serangan bukan perasaan,claiming
aku Civilian dan akan tetap konsisten dengan claim ini sampai Tribunal berikutnya,claiming
role-ku Stalker dan aku siap menjelaskan hasil Peek setelah risikonya lebih rendah,claiming
gw civilian kok santai aja jangan panik kayak baru kenal tombol vote,claiming
sumpah aku Spy bukan Hitman jadi kalau mau selamat jangan asal nuduh,claiming
gua Stalker semalam udah Peek satu orang tapi kalian malah sibuk drama,claiming
jelas banget gw Hitman lah masa masih perlu diumumin,claiming
aku warga biasa kalau mau eksekusi silakan sekalian malu,claiming
lu percaya aja gw Spy tadi malam udah Guard orang penting,claiming
gw Stalker dan info gw lebih berguna daripada teriakan lu semua,claiming
bukan aku Hitman coy gw Civilian yang cuma nonton kalian panik,claiming
aku ngaku Hitman biar yang lain berhenti sok detektif,claiming
role gw Spy jadi jangan bikin target gua mati sia-sia,claiming
gw Civilian asli kalau bohong berarti kalian memang gampang ketipu,claiming
dia nuduh gw karena takut identitasnya kebaca padahal gw Stalker,claiming
aku Stalker bukan cenayang jadi sabar nunggu Peek berikutnya,claiming
gw bukan penjahatnya lu aja yang kebanyakan halu,claiming
fix aku Spy kalau masih ragu berarti skill bacamu yang bermasalah,claiming
gua Civilian santuy banget sampai lihat kalian rebutan jadi pahlawan,claiming
gw Hitman katanya kalau percaya ya selamat datang di jebakan,claiming
role asli aku Stalker jangan ganggu fokusku dengan panik receh,claiming
aku Spy dan tadi malam ada yang selamat berkat aku bukan mukjizat,claiming
gw warga biasa yang paling waras di lobby ini sedih ya,claiming
lu bisa vote gw tapi ingat gw Spy dan kalian bakal nyesel pagi nanti,claiming
aku Hitman kok masih nanya siapa pelakunya lucu juga kalian,claiming
gw Stalker kalau mau info ngomong baik-baik jangan kayak korban berikutnya,claiming
bukan Hitman ya guys aku Civilian cuma mukaku memang mencurigakan,claiming
role gw Spy jangan bikin aku kerja lembur gara-gara teori ngawur,claiming
aku warga sipil tulen sementara kalian sibuk cosplay detektif,claiming
gw ngaku Stalker biar jelas siapa yang punya info bukan siapa yang paling berisik,claiming
hitman bukan aku sumpah gw cuma Civilian yang sial terus dicurigai,claiming
aku Spy kalau ada yang nyerang claim ini berarti dia lagi cari panggung,claiming
gw Hitman asli tapi tolong jangan langsung heboh nanti ketahuan,claiming
gua Stalker dan identitas yang kulihat bikin kalian makin tidak siap,claiming
aku Civilian jadi kontribusiku cuma vote dan menertawakan kepanikan kalian,claiming
lu jangan takut gw bukan Hitman gw Spy yang lagi males jelasin,claiming
role aku Stalker bukan komentator jadi tunggu hasil Peek dulu,claiming
gw warga biasa tapi kok yang panik malah para role penting,claiming
aku Hitman kalau mau percaya silakan kalau enggak juga tetap lucu,claiming
gw Spy jangan sok hero sendiri nanti malam malah minta dikawal,claiming
dia boleh nuduh sesuka hati gw tetap Civilian bukan sasaran empuk,claiming
aku Stalker dan claim ini lebih solid daripada pembelaan lu barusan,claiming
gw bukan Spy bukan Stalker cuma Civilian yang kebagian lobby kacau,claiming
role gua Hitman katanya tapi santai aja jangan langsung disconnect,claiming
aku klaim Spy karena kelihatannya kalian butuh satu orang waras,claiming
gw Stalker asli kalau info belum keluar bukan berarti aku AFK,claiming
aku Civilian di sini kalau mati setidaknya kalian dapat hiburan,claiming
lu boleh curiga gw Hitman tapi jangan nangis kalau salah vote,claiming
aku Spy dan yang paling panik biasanya memang punya alasan,claiming
gw ngaku Civilian supaya para jagoan teori bisa mulai malu,claiming
Stalker itu aku jadi jangan paksa aku buka kartu sebelum waktunya,claiming
gw Hitman palsu kok yang asli malah kelihatan makin gugup,claiming
aku warga biasa bukan ancaman cuma pengganggu ketenangan lobby,claiming
baru mulai ya,neutral
kok malamnya lama banget,neutral
oh langsung tribunal,neutral
chatnya dikunci lagi,neutral
lah aku kebagian role apa ini,neutral
wkwk sunyi amat,neutral
ada yang masih loading?,neutral
fix aku belum paham,neutral
santai dulu guys,neutral
kok cepat sekali giliran siangnya,neutral
eh siapa yang tadi ngomong,neutral
sistemnya jalan juga,neutral
aku cuma ikut lihat,neutral
belum panas sudah voting,neutral
lah kok aku kena gag order,neutral
suara kalian kedengeran nggak,neutral
oh ternyata sudah pagi,neutral
malam ini sepi,neutral
aku ngikut mayoritas saja,neutral
ga ngerti tapi lanjut,neutral
woi kaget aku,neutral
tadi siapa yang hilang,neutral
baru masuk udah disuruh vote,neutral
ini ronde berapa sih,neutral
bentar aku baca dulu,neutral
oke noted,neutral
ya sudah lanjut,neutral
kok semua diam,neutral
aku masih nyimak,neutral
nggak ada info ya,neutral
sistemnya simpel juga,neutral
oh bisa peek ya,neutral
guard itu malam kan,neutral
oh ada hostage,neutral
gag ordernya mendadak banget,neutral
tribunal sekarang?,neutral
aku kira masih diskusi,neutral
suara terakhir siapa tadi,neutral
lah kok chat terkunci,neutral
wkwk pada panik,neutral
aku belum siap,neutral
oke aku hadir,neutral
ini lobby rame juga,neutral
serius langsung mati?,neutral
kok pendek banget rondenya,neutral
aku cuma numpang main,neutral
kalau bingung ya ikut aja,neutral
ya udah gas,neutral
eh seru juga,neutral
semoga nggak lama,neutral
eh udah mulai lagi,neutral
pagi semua,neutral
malam lagi ya,neutral
chatnya kebuka,neutral
kok cepat banget,neutral
lah masuk tribunal,neutral
voting sekarang?,neutral
aku ikut mayoritas aja,neutral
yaudah lanjut aja,neutral
belum sempat baca semua,neutral
chatnya ramai juga,neutral
wkwk pada heboh,neutral
santai dulu guys,neutral
baru join nih,neutral
ini ronde ke berapa,neutral
suara terbanyak langsung eksekusi ya,neutral
oh sistemnya langsung jalan,neutral
eh kena Gag Order,neutral
chatku tiba-tiba hilang,neutral
malamnya sunyi banget,neutral
nggak bisa ngetik ya,neutral
oke fase malam,neutral
tinggal tunggu pagi,neutral
ada notifikasi baru,neutral
lah ada yang jadi korban,neutral
Hostage muncul lagi,neutral
Guard berhasil?,neutral
Peek-nya dipakai?,neutral
cooldown satu ronde ya,neutral
gw cuma baca dulu,neutral
males debat panjang,neutral
ikut suara terbanyak aja,neutral
terserah kalian,neutral
bebas deh,neutral
aku belum ada pendapat,neutral
baru buka game,neutral
koneksi aman,neutral
ini seru juga,neutral
kok hening,neutral
ayo lanjut,neutral
waktunya habis?,neutral
langsung diputuskan?,neutral
oh kena mute mendadak,neutral
sistemnya simpel juga,neutral
zero economy beneran ya,neutral
nggak ada toko sama sekali,neutral
perannya cuma itu ya,neutral
semoga ronde ini cepat,neutral
good luck semua,neutral
lu pada siap belum,neutral
