teks_chat,label_intent
"semalam aku bukan pelaku penyanderaan, dan tidak ada bukti yang mengarah kepadaku; jangan biarkan si G memanfaatkan kepanikan",defending
"aku sudah kasih semua informasi yang boleh dibuka sebagai Stalker; Peek-ku punya cooldown, jadi jangan paksa aku mengintip lagi malam ini",defending
"gw tidak membungkam siapa-siapa, chat yang tiba-tiba berhenti itu bukan ulah gw; cek pemain yang paling berkepentingan menutup suara",defending
"bukti terhadapku cuma karena aku aktif, itu lemah banget; pemain jahat justru bisa bersembunyi di balik sikap pasif si U",defending
"aku siap kalau mau diperiksa lewat alur diskusi, tapi vote ke aku sekarang terlalu gegabah; si Z punya lebih banyak kontradiksi",defending
"bukan aku yang perlu kalian eksekusi pagi ini; aku sudah membela diri dengan konsisten, sekarang kita kunci target ke si F",defending
"sumpah gw baru nangkep tuduhannya, tapi bukan gw hitman",defending
"konteksnya ulang dong, kok tiba-tiba nama gw naik? gw cuma civilian",defending
"gw telat baca chat, bukan berarti gw lagi nutupin sesuatu",defending
"bukan aku, dari awal aku cuma ngikutin info yang kepotong-potong",defending
"kalau dibilang gw hitman, bukti peek-nya mana? jangan asal tunjuk",defending
"gw civilian biasa, jangan eksekusi cuma gara-gara gw lambat nyambung",defending
"tunggu, tadi yang nuduh gw siapa? gw baru masuk diskusinya",defending
"gw memang lebih banyak diem, tapi itu karena lagi nyusun kronologi",defending
"semalem gw gak bisa lihat role orang, jadi jangan paksa gw jawab kayak stalker",defending
"aku bukan stalker, informasi yang aku punya cuma dari chat siang",defending
"kalau ada korban malam, itu belum tentu ulahku, jangan langsung kunci ke gw",defending
"chat gw tadi sempat kena gag order, jadi wajar kalau respons gw telat",defending
"gw gak pernah ngaku punya info role, kenapa sekarang malah gw dicurigai?",defending
"ulangin argumen lu pelan-pelan, gw belum paham bagian yang bikin gw sus",defending
"vote gw ke dia ada alasannya, bukan berarti gw satu tim sama hitman",defending
"fix kalian salah baca gerakan gw, gw cuma belum sempat ikut alur",defending
"aku baru sadar target malamnya siapa, dari tadi memang ketinggalan info",defending
"jangan potong omongan gw, gw lagi jelasin kenapa alibi gw masuk akal",defending
"gw bukan hitman, kalau iya ngapain gw malah minta konteks terus?",defending
"lu bisa jelasin lagi tuduhan awalnya? gw mau jawab yang tepat, bukan ngarang",defending
"dari ronde kemarin gw gak punya akses aksi apa pun, gw civilian",defending
"mereka nuduh gw karena diam, padahal pemain lain juga belum kasih bukti jelas",defending
"sumpah aku tidak menyerang siapa pun, peranku bukan hitman",defending
"gw baru baca bagian itu sekarang, jadi jangan anggap gw menghindar",defending
"kalau masalahnya gw telat vote, itu karena konteksnya berubah terus",defending
siapa yang bilang gw tahu target malam? gw cuma menebak dari percakapan,defending
"jangan asal bilang gw sus, aku cuma belum ngerti urutan kejadiannya",defending
"aku bisa jelasin, tapi tolong ulang siapa yang pertama kali mengaitkan namaku",defending
"gw gak punya alasan buat gag orang atau nyebar fitnah, tuduhan ini ngaco",defending
"sebelum vote gw, cek dulu alibinya siapa yang paling bolong",defending
"lah kok gue terus yang dituduh, yang paling ribut malah lu dari tadi",defending
"sumpah bukan gw Hitman, semalam gw cuma diem karena nunggu pola",defending
"kalau gw jahat, ngapain gw malah dorong vote ke orang yang mencurigakan?",defending
"tuduhan lu lemah banget, cuma gara-gara gw telat chat langsung dibilang Hitman",defending
"aku bukan Hitman, coba cek siapa yang paling diuntungkan dari eksekusi ini",defending
"fix kalian gampang banget dipancing, gw baru ngomong sedikit langsung diserang",defending
"gw Civilian, dan justru kamu yang muter-muter tiap ditanya target",defending
"bukan aku yang pakai Gag Order, jangan asal lempar tuduhan tanpa bukti",defending
"kalau dia yakin gw jahat, suruh jelasin alasan lengkapnya, jangan cuma teriak",defending
"gw nggak takut di-tribunal, tapi eksekusi tanpa dasar bakal bikin kita rugi",defending
lu nuduh gw karena fakta atau karena gw nggak ikut arus?,defending
"santai, gw memang provokatif, tapi itu bukan bukti gw Hitman",defending
"aku sudah kasih alibi dari awal, kenapa sekarang ceritanya diubah?",defending
yang aneh itu mereka langsung kompak vote gw tanpa bahas kejadian malam,defending
"gw bukan Stalker, jadi jangan tuntut gw punya hasil Peek yang nggak mungkin",defending
"kalau gw Hitman, target Hostage semalam harusnya bikin posisi gw lebih aman, bukan begini",defending
"dia nuduh gw terus, padahal belum pernah jawab kenapa dirinya mencurigakan",defending
"bukti kalian cuma gw aktif di chat, berarti pemain aktif otomatis jahat?",defending
"aku nggak akan ikut mengaku role cuma karena dipaksa, itu malah jebakan Hitman",defending
gw rasa tuduhan ini sengaja dilempar buat ngalihin perhatian dari pelaku asli,defending
"lu boleh curiga, tapi jangan bikin kesimpulan dari satu kalimat doang",defending
"kalau memang gw pelakunya, tunjukkan pola aksi malam yang nyambung, bukan asumsi",defending
"mereka panik banget pas gw balik nanya, kok jadi gw yang dianggap bersalah?",defending
"gw nggak pernah klaim bisa Guard, jadi jangan pelintir ucapan gw",defending
"aku tetap di pihak warga, cuma cara bacaku memang lebih keras dari kalian",defending
"saya menolak tuduhan itu, tidak ada bukti yang menghubungkan saya dengan Hostage",defending
yang minta gw diam malah paling takut kalau diskusi dibuka lebar,defending
"gw siap di-vote kalau alibiku terbukti palsu, tapi sekarang tuduhannya masih kosong",defending
"jangan ketipu gaya ngomong gw, fokus ke siapa yang mengarahkan voting",defending
"lu bisa eksekusi gw sekarang, tapi kalau salah jangan pura-pura bilang nggak ada yang ngingetin",defending
"aku bukan hitman, tadi cuma salah baca situasi",defending
"jangan langsung vote gw, belum ada bukti yang jelas",defending
sumpah bukan aku yang nyandera semalam,defending
"gw civilian biasa, dari awal cuma ngikutin diskusi",defending
"tuduhan ke aku masih asumsi doang, jangan asal eksekusi",defending
"aku nggak diem karena mencurigakan, tadi lagi nyimak alur chat",defending
"bukan gw yang pakai Gag Order, cek lagi siapa yang dibungkam",defending
"kalau aku Hitman, ngapain malah bantu cari pola serangan?",defending
gw nggak punya alasan buat nutup-nutupin informasi,defending
"jangan keburu percaya sama tuduhan dia, aku bisa jelasin kronologinya",defending
"aku Stalker, semalam sudah Peek satu pemain dan hasilnya bukan aku yang jahat",defending
"fix aku bukan target yang harus dieksekusi, tuduhannya terlalu dipaksakan",defending
"gw memang telat ngomong, tapi itu bukan bukti kalau gw Hitman",defending
"aku cuma salah pilih kata, bukan berarti lagi bikin alibi palsu",defending
"lu boleh curiga, tapi tolong kasih dasar yang lebih kuat",defending
"aku nggak nyandera siapa pun, malam tadi aku nggak punya aksi itu",defending
jangan lempar kesalahan ke aku cuma karena aku beda pendapat,defending
"kalau mau vote aku, minimal jelaskan bukti konkretnya",defending
"gw bukan sus, dari tadi malah konsisten jawab semua pertanyaan",defending
"tuduhan ini muncul setelah aku beda suara, bukan karena fakta",defending
"aku Spy, tapi target guard-ku bukan orang yang sama seperti malam sebelumnya",defending
"aku sudah jujur dari awal, nggak ada yang perlu aku sembunyikan",defending
"dia salah baca gerakanku, aku bukan Hitman",defending
jangan eksekusi aku cuma gara-gara aku jarang chat,defending
"gw nggak dapat informasi Peek malam ini, jadi wajar kalau belum bisa nuduh siapa-siapa",defending
"aku tetap ikut diskusi kok, cuma nggak mau asal menuduh pemain lain",defending
"kalau aku jahat, harusnya aku nggak akan membuka kemungkinan ini",defending
bukti yang dipakai buat nuduh aku belum cukup buat Tribunal,defending
"aku bukan pelindung yang gagal, targetku semalam memang tidak diserang",defending
tolong bedakan antara main aman dan bermain sebagai Hitman,defending
"gw bukan hitman, tuduhan lu cuma karena gw beda pendapat doang",defending
"santai, aku civilian, jangan ikut mayoritas kalau buktinya cuma aku telat ngomong",defending
kenapa langsung vote aku? dia yang nuduh belum kasih alasan jelas,defending
"gue bukan sus, dari awal justru dia yang ngarahin diskusi terus",defending
"kalau aku hitman, ngapain tadi ngebantah rencana vote yang gampang itu?",defending
"aku stalker, peek-ku belum bisa dipakai lagi, jadi jangan paksa aku kasih info palsu",defending
"bukan aku yang bikin hostage malam ini, cek pola tuduhannya dulu sebelum eksekusi",defending
"lu boleh curiga, tapi tuduhan tanpa timeline itu lemah banget",defending
"aku spy, semalam guard si C dan dia selamat, jadi jangan asal lempar nama",defending
"stop ikut suara terbanyak, mereka cuma keras bukan berarti benar",defending
"aku nggak di-gag, tapi bukan berarti semua omonganku otomatis valid; yang penting bukti",defending
"dia nuduh aku karena aku nolak ikut vote dia, itu bukan bukti aku hitman",defending
"fix bukan gw, dari tadi targetku konsisten dan alasannya kebuka",defending
"kalau aku jahat, kenapa aku malah minta cek pemain yang dominan itu?",defending
"jangan pakai alasan aku terlalu diam buat eksekusi, itu bukan bukti kuat",defending
"aku cuma civilian, salah baca situasi iya, tapi bukan berarti hitman",defending
"tuduhan ke aku berubah-ubah terus, kelihatan banget cuma cari kambing hitam",defending
"aku nggak percaya klaim dia mentah-mentah, tapi itu juga bukan alasan buat ngegas vote aku",defending
"semalam aku nggak punya aksi, jadi jangan kaitkan aku dengan hostage",defending
"kalian boleh vote aku, tapi jelaskan dulu bukti spesifiknya, bukan sekadar vibes",defending
"aku sempat di-gag pas mau jawab, jadi wajar kalau penjelasanku telat, bukan karena ngeles",defending
"yang paling vokal nuduh aku justru belum jelasin aksinya sendiri, kok aku yang disorot?",defending
"aku bukan stalker, jadi info identitas itu memang nggak ada di tanganku",defending
"jangan eksekusi pemain cuma karena dia beda gaya chat, itu bukan logika",defending
"gw udah jawab semua pertanyaan, kalau masih dibilang sus ya kasih satu kontradiksi yang jelas",defending
"aku spy dan guard-ku bukan ke orang yang sama dua malam beruntun, mekaniknya jelas",defending
"bukan berarti aku defensif karena hitman, aku cuma nggak mau tribunal asal-asalan",defending
"kalau mayoritas cuma ikut suara pemain paling dominan, hitman malah enak ngumpet",defending
"aku tetap curiga sama si D, tapi membela diri bukan berarti aku nuduh balik tanpa dasar",defending
"cek siapa yang pertama kali lempar namaku dan siapa yang langsung ikut, pola itu lebih penting",defending
"gw bukan Hitman, dari awal malah paling sering ngajak bahas pola vote",defending
"tuduhan ke gw terlalu spekulatif, lu belum punya bukti apa-apa",defending
"santai, gw Civilian dan cuma lagi nunggu ada info yang lebih jelas",defending
kalau gw Hitman ngapain sengaja bikin teori yang malah narik perhatian ke diri sendiri,defending
"bukan gw yang nyandera malam tadi, coba cek siapa yang paling diuntungkan",defending
"aku tidak bersalah, tuduhan itu hanya berdasarkan dugaan tanpa bukti",defending
"lu nuduh gw karena gw diam, padahal chat gw tadi kena Gag Order",defending
"fix bukan gw, Stalker seharusnya bisa cek identitas gw kalau cooldown-nya sudah siap",defending
"gw Spy, semalam nge-Guard dia, jadi jangan asal lempar nama ke gw",defending
"kalau gw Spy, wajar dong target kawalan nggak bisa sama dua malam berturut-turut",defending
"aku Stalker, tapi informasi yang kupunya belum bisa kubuka semuanya sekarang",defending
"jangan terpancing, gw cuma bikin asumsi buat ngetes reaksi kalian",defending
"teori gw memang liar, tapi itu bukan berarti gw Hitman",defending
"gw bukan sus, kalian aja yang panik karena teori gw kena",defending
"dia nuduh gw buat ngalihin perhatian, menurut gw justru dia yang mencurigakan",defending
"gue cuma salah baca situasi, bukan berarti langsung jadi tersangka utama",defending
"kalau mau eksekusi gw silakan, tapi kalian bakal kehilangan pemain yang masih netral",defending
bukti bahwa gw Hitman mana? Jangan cuma karena gaya ngomong gw beda,defending
"dari pola voting, gw malah nggak dapat keuntungan kalau pemain itu mati",defending
"sumpah bukan aku pelakunya, semalam aku bahkan tidak punya alasan menyerang siapa pun",defending
"gw masih konsisten dari ronde pertama, yang berubah malah cerita kalian",defending
tuduhan ini terasa seperti gertakan murahan supaya gw panik dan salah ngomong,defending
"kalau aku Hitman, kenapa harus membela diri sepanjang ini di depan semua orang",defending
"mereka terlalu cepat percaya sama satu teori, padahal belum ada konfirmasi Stalker",defending
"gw diem bukan karena sus, tapi karena lagi nyusun siapa yang paling mungkin bohong",defending
"yang nuduh gw harus jelasin motifnya, bukan cuma bilang feeling",defending
"aku tidak mengaku punya role penting, tetapi jelas aku bukan pihak jahat",defending
"lu boleh curiga, tapi jangan pakai spekulasi itu sebagai alasan eksekusi",defending
"gw yakin ada yang sengaja framing gw, karena timing tuduhannya terlalu pas",defending
"kalau logika kalian benar, harusnya pelaku justru orang yang paling aman dari tuduhan",defending
"gw bukan Hitman, dari awal malah ngajak kita cari pola bareng",defending
"tuduhan lu belum ada buktinya, jangan asal lempar vote ke aku",defending
"santai, aku bukan pelaku; tadi malam aku cuma jadi target yang gagal disandera",defending
"kalau aku Hitman, ngapain dari awal bantu bongkar alibi mereka?",defending
"bukan gw sus, yang diem dan ngeles itu justru lebih mencurigakan",defending
"aku civilian, belum punya skill apa-apa, jadi jangan paksa aku ngaku aneh-aneh",defending
"fitnah banget, chat gw tadi jelas konsisten dari ronde pertama",defending
"jangan vote aku cuma karena beda pendapat, cek dulu siapa yang paling diuntungkan",defending
"gw bukan Spy, tapi juga bukan Hitman; jangan asal menyimpulkan dari satu chat",defending
"tuduhan ke aku lemah banget, sementara alibi si D malah berubah-ubah",defending
"sumpah bukan aku yang pakai Gag Order, tadi chatku normal terus",defending
"kalau kalian percaya aku, kita bisa fokus cek dua pemain yang paling mencurigakan",defending
"aku memang sempat salah baca situasi, tapi itu bukan bukti aku pelaku",defending
"lu nuduh gw karena gw vokal, padahal gw justru bantu nyusun kandidat vote",defending
"bukan dia yang perlu dibela, aku sendiri bisa jelasin semua keputusan tadi",defending
"aku Stalker, tapi Peek-ku belum bisa dipakai lagi ronde ini, jadi jangan tuntut info palsu",defending
"gw udah bilang targetku semalam, dan timing-nya cocok sama hasil pagi ini",defending
aku tidak menyembunyikan apa pun; silakan cocokkan semua pernyataanku dengan log chat,defending
"jangan ikut arus vote, aku punya alasan jelas kenapa pilih si B",defending
"fix bukan aku, kalau mau cari Hitman lihat siapa yang sengaja mengalihkan topik",defending
"aku paham kenapa kalian curiga, tapi tuduhan ini tidak didukung kejadian apa pun",defending
"gw tadi membela si C karena alibinya masuk akal, bukan karena kami satu tim jahat",defending
"kalau aku Hitman, mestinya aku diam dan biarkan kalian saling curiga",defending
"lu boleh cek ulang, dari awal aku konsisten ngajak bentuk aliansi kecil",defending
"aku bukan orang yang melakukan penyanderaan, voting ke aku malah buang ronde",defending
"jangan percaya klaim mendadak itu, aku bisa mempertanggungjawabkan semua chatku",defending
"gw memang telat respons karena baca ulang diskusi, bukan karena lagi cari alibi",defending
"aku tidak pernah menyuruh siapa pun menutup suara, jadi jangan kaitkan aku dengan Gag Order",defending
"kalau mau eksekusi, pilih berdasarkan pola, bukan karena aku jadi target tuduhan pertama",defending
"percaya atau tidak, aku siap buka semua alasan pilihanku supaya kita tidak salah eksekusi",defending
"gw bukan Hitman, dari awal targetku cuma baca pola, bukan nyari kambing hitam",defending
"Tuduhan ke aku ngaco, aku Civilian dan tidak punya aksi malam sama sekali",defending
"santai, gw bukan sus, tadi cuma telat jawab karena chat lagi rame",defending
"kalau aku Hitman, ngapain dari awal aku minta Stalker buka info",defending
"bukti yang kalian pakai masih asumsi doang, jadi gw tetap yakin aku bukan pelakunya",defending
"aku tidak menghilang, tadi chatku kena Gag Order, jangan langsung nuduh",defending
"gw udah jelasin posisi gw dari awal dan jawabannya tetap sama, aku bukan Hitman",defending
"jangan cuma lihat aku paling vokal terus dianggap jahat, gw memang begini kalau lagi analisis",defending
"siapa pun yang nuduh aku, tolong kasih alasan konkret, bukan sekadar karena feeling",defending
"aku Civilian, jadi wajar kalau malam tadi tidak punya laporan aksi apa pun",defending
"fix bukan gw pelakunya, pola kejadian ini malah mengarah ke orang lain",defending
"gw tetap di teori awal, tapi itu bukan berarti gw Hitman, cuma analisisku belum berubah",defending
"aku tidak membela diri berlebihan, kalian memang belum punya bukti yang nyambung",defending
"jangan eksekusi aku cuma karena tadi salah baca situasi, salah analisis bukan tanda Hitman",defending
"kalau mau curiga, silakan, tapi gw tegaskan peranku bukan Hitman",defending
"tuduhan ini terlalu maksa, dari ronde pertama sampai sekarang cerita gw konsisten",defending
"aku tidak punya alasan buat menyandera siapa pun, gw bukan Hitman",defending
"chatku memang keras, tapi gaya ngomong bukan bukti aku role jahat",defending
"gw sudah bilang target analisisku dari awal, dan aku tidak akan pura-pura ganti teori demi selamat",defending
"yang berubah-ubah justru kalian, jangan lempar kesalahan itu ke aku",defending
"aku bukan Stalker atau Spy, cuma Civilian yang kebetulan terlalu fokus ke satu tersangka",defending
"kalau aku pelaku, harusnya aku tidak akan minta semua orang cek alibi malam",defending
jangan jadikan aku tersangka hanya karena aku menolak teori yang menurutku lemah,defending
"aku tetap yakin diriku bersih, bukti baru itu belum cukup buat membalik kesimpulanku",defending
"gw bukan sus, cuma kelihatan mencurigakan karena dari tadi ngotot sama satu nama",defending
"kalian boleh vote aku, tapi tuduhannya tetap tidak masuk akal dan aku bukan Hitman",defending
"aku tidak sedang mengalihkan isu, aku cuma membantah tuduhan yang memang salah sasaran",defending
"pernyataanku dari awal tidak berubah, jadi jangan bilang aku gugup atau cari aman",defending
"yang bisa kalian buktikan cuma aku keras kepala, bukan aku pelaku penyanderaan",defending
"aku tetap berdiri di teori ini, tapi peranku sendiri jelas Civilian",defending
"gw bukan Hitman, semalam aku cuma main sebagai Civilian",defending
"aku tidak menyandera siapa pun tadi malam, peranku bukan Hitman",defending
"tadi siang aku kena Gag Order, jadi memang tidak sempat menjelaskan",defending
"semalam aku pakai Guard ke pemain sebelah, itu saja aksiku",defending
"aku Stalker, Peek-ku baru bisa dipakai lagi setelah cooldown selesai",defending
"bukan aku yang bikin korban malam ini, aku tidak punya skill Hostage",defending
"gw dari awal cuma ikut diskusi dan voting, belum melakukan aksi malam",defending
"aku Civilian, jadi tidak ada aksi malam yang bisa kulakukan",defending
"aku tidak diam karena menyembunyikan peran, chat-ku tadi memang terkunci",defending
semalam target Guard-ku berbeda dari malam sebelumnya sesuai aturan,defending
"gw kena bungkam mendadak pas mau jawab, makanya penjelasan gw kepotong",defending
aku belum pernah memilih target untuk disandera selama permainan,defending
"peranku Spy, tadi malam aku mengawal satu pemain",defending
"aku bukan Hitman, tidak ada pilihan Hostage di kemampuan yang kupunya",defending
"dari sisi aku, tadi malam hanya ada aksi Peek dan hasilnya sudah kusampaikan",defending
aku tidak bisa menjawab lebih cepat karena terkena Gag Order di fase siang,defending
gw cuma Civilian dan belum pernah melakukan tindakan malam,defending
"aku mengawal orang yang berbeda malam ini, bukan target yang sama dua kali",defending
"tuduhan itu muncul saat chat-ku sedang dibungkam, jadi aku belum bisa merespons",defending
"aku Stalker, tetapi Peek-ku sedang cooldown pada ronde ini",defending
"semalam aku tidak keluar melakukan apa pun, aku hanya menunggu fase pagi",defending
"bukan aku pelaku Hostage, peranku tidak memiliki kemampuan tersebut",defending
"aku sudah menjelaskan urutan aksiku, malam pertama Guard dan malam berikutnya tidak melakukan aksi",defending
"gw belum memberikan vote sebelum tribunal dibuka, jadi bagian itu bukan dari gw",defending
"aku tidak menghilang dari diskusi, namaku hanya terkena pembungkaman",defending
peranku Civilian dan sampai sekarang belum mendapat kemampuan tambahan,defending
"aku memakai Guard semalam, bukan Hostage, karena dua kemampuan itu berbeda",defending
"aku tidak mengubah cerita, dari awal aku menyebut diriku sebagai Spy",defending
tadi malam aku tidak bisa mengawal target yang sama lagi karena ada batasan aturan,defending
"aku hanya melaporkan hasil Peek yang kudapat, tidak ada aksi lain dari pihakku",defending
"gw Spy, tadi malam aku Guard C karena pola geraknya paling rawan",bluffing
"aku Stalker, hasil Peek malam pertama nunjukin B itu Civilian",bluffing
"jangan eksekusi aku, role-ku Civilian dan tuduhan ke aku cuma asumsi",bluffing
"fix aku Spy, target Guard-ku diserang tapi masih selamat",bluffing
"dari urutan voting, gw yakin aku Stalker dan D bukan Hitman",bluffing
"lu boleh cek argumen gw, aku Peek E dan identitasnya aman",bluffing
"aku bukan Hitman, aku Spy yang gagal Guard karena salah baca target",bluffing
"gw Civilian, cuma ngikutin data chat dan belum lihat bukti role",bluffing
"klaimku jelas, aku Stalker dan cooldown Peek-ku masih aktif",bluffing
"si F nuduh tanpa dasar, padahal gw Spy dan semalam Guard dia",bluffing
"aku Stalker, pola diamnya G sudah cukup buat bikin dia tersangka utama",bluffing
"jangan termakan Gag Order, aku Civilian dan cuma menyusun kronologi",bluffing
"gw Spy, alasan gw pilih H buat di-Guard sudah berdasarkan voting ronde lalu",bluffing
"aku sudah Peek I, hasilnya dia bukan Hitman, jadi jangan buru-buru vote",bluffing
"role-ku Civilian, tapi analisis chat menunjukkan J lebih mencurigakan daripada aku",bluffing
"kalau kalian eksekusi aku, kalian kehilangan Spy yang bisa lindungi target malam ini",bluffing
"aku Stalker asli, semalam identitas K berhasil aku lihat",bluffing
"gw bukan pelaku Hostage, aku Spy dan target Guard-ku kebetulan tidak diserang",bluffing
"secara objektif aku Civilian, tuduhan ke aku belum punya bukti mekanis",bluffing
"aku Peek L di ronde sebelumnya, dia aman dari status Hitman",bluffing
"lu salah baca sikap gw, aku Spy yang sengaja nunggu pola serangan",bluffing
"aku Stalker, dan hasil pengamatanku bikin M lebih layak masuk Tribunal",bluffing
"gw Civilian biasa, tidak punya skill malam, jadi jangan paksa aku kasih hasil Peek",bluffing
"aku Spy, malam kemarin Guard-ku ke N karena dia paling mungkin jadi target",bluffing
"klaim Stalker-ku konsisten dari awal, hasil Peek O cocok dengan pola chatnya",bluffing
"aku bukan Hitman, kalau mau objektif bandingkan timeline aksiku dulu",bluffing
"gw sudah Guard P, jadi kalau dia selamat dari serangan itu bukan kebetulan",bluffing
"aku Civilian, voting-ku ke Q murni karena argumennya berubah-ubah",bluffing
"sebagai Stalker, aku bisa pastikan R bukan warga biasa",bluffing
aku Spy dan tidak akan membuka target Guard supaya Hitman tidak membaca pola,bluffing
"gw civilian, ikut vote mayoritas aja",bluffing
"aku Spy, semalam jagain si B dan dia aman",bluffing
"santai, aku Stalker, tapi hasil peek-ku belum bisa dibuka",bluffing
"bukan Hitman, dari awal aku cuma ngikutin diskusi",bluffing
"kalau ditanya role, aku civilian biasa kok",bluffing
"gw Spy, target guard semalem bukan si C",bluffing
"aku sempat peek si D, dia bukan Hitman",bluffing
"enggak, gw bukan Stalker, cuma lagi pasif aja",bluffing
"role-ku Civilian, jadi aku ikut suara terbanyak",bluffing
"aku Spy, tapi nggak mau sebut target guard dulu",bluffing
"bukan aku Hitman, tadi cuma salah baca situasi",bluffing
"gw Stalker, hasil intip si E aman",bluffing
"aku warga biasa, kalau mayoritas vote F ya ikut",bluffing
"serius aku Spy, cuma guard-ku gagal baca gerakannya",bluffing
"bukan role jahat, aku Civilian doang",bluffing
"gw peek si G, dia kelihatan bersih",bluffing
"aku bukan Hitman, dari tadi cuma nunggu arahan",bluffing
"kalau role-ku, ya Stalker. hasilnya belum penting",bluffing
"aku Spy, semalem jagain orang yang tepat kok",bluffing
"fix bukan aku, role-ku cuma civilian",bluffing
"gw Stalker, tapi cooldown-ku masih jalan",bluffing
"aku ikut vote kalian aja, aku Civilian",bluffing
"bukan Hitman, aku cuma jarang ngomong",bluffing
"semalem aku guard si H, jadi dia harusnya aman",bluffing
aku peek si I dan dia nggak kelihatan jahat,bluffing
"role-ku Spy, kalau nggak percaya ya terserah",bluffing
"gw warga biasa, belum punya info apa-apa",bluffing
"aku Stalker, cuma belum mau nuduh siapa-siapa",bluffing
"bukan aku yang pakai Gag Order, aku Civilian",bluffing
"aku Spy, tapi sekarang ikut keputusan mayoritas",bluffing
"gw bukan hitman, role gw spy dan semalam gw guard si Raka",bluffing
"jangan asal nuduh, aku stalker dan peek-ku semalam nunjukin dia civilian",bluffing
"sumpah gw cuma civilian, dari tadi malah bantu baca gerak-gerik kalian",bluffing
"tuduhan lu ngawur, gw spy bukan hitman, target guard gw semalam jelas selamat",bluffing
"aku stalker, cooldown-ku baru kepakai ronde ini, jadi jangan bilang aku ngarang",bluffing
"kalau gw hitman, ngapain gw sekeras ini buka info sebagai stalker",bluffing
"gw udah peek si Dimas, hasilnya aman, jadi yang maksa vote dia patut dicurigai",bluffing
"bukan gw pelakunya, role gw civilian dan gw nggak punya skill malam sama sekali",bluffing
"lu nuduh gw cuma karena defensif, padahal gw spy yang lagi nyari pola serangan",bluffing
"aku bukan hitman, semalam aku guard si Naya, cek aja siapa yang selamat",bluffing
"jangan dipelintir, gw stalker dan info gw valid, si Bimo bukan hitman",bluffing
"fitnah banget, gw civilian biasa, malah dari awal gw yang konsisten nanya bukti",bluffing
"gw spy, makanya gw diem tadi malam sambil nentuin siapa yang perlu dijaga",bluffing
"kalau mau vote gw silakan, tapi kalian bakal kehilangan stalker yang punya info",bluffing
"siapa pun yang nuduh gw hitman lagi nutupin jejak, role gw jelas spy",bluffing
"aku sudah peek si Ardi dan dia aman, jangan bikin keputusan dari asumsi doang",bluffing
"gw cuma warga, nggak ada alasan buat gw tahu target sandera malam tadi",bluffing
"lu salah sasaran, gw stalker dan baru bisa peek lagi di ronde berikutnya",bluffing
"bukan gw yang gag order dia, gw civilian dan nggak punya skill apa pun",bluffing
"jangan baper sama gaya debat gw, role gw spy, bukan hitman",bluffing
"semalam gw guard si Sinta, jadi kalau ada serangan gagal itu bukan kebetulan",bluffing
"gw stalker asli, info peek gw soal si Jovan bisa jadi dasar voting",bluffing
"tuduhan ini lemah banget, aku civilian dan dari awal tidak pernah menghilang saat diskusi",bluffing
"kalau gw hitman, harusnya gw nggak bakal ngaku punya hasil peek sekarang",bluffing
"role gw spy, jadi wajar gw fokus nanya siapa yang kemungkinan jadi target",bluffing
"gw udah cek si Tio lewat peek, dia bukan hitman, jangan asal eksekusi",bluffing
"aku nggak nyandera siapa pun, aku civilian yang cuma bisa ikut vote pagi",bluffing
"lu nuduh gw karena gw bantah terus, padahal gw stalker yang lagi jagain info",bluffing
"gw spy dan semalam pilih guard si Kiki, jadi tuduhan ke gw jelas nggak masuk akal",bluffing
"jangan lempar kesalahan ke gw, role-ku civilian dan argumen kalian belum ada buktinya",bluffing
"gw Stalker, semalam peek Raka dan dia bukan warga biasa, jadi vote Raka dulu",bluffing
"aku Spy, tadi malam jagain Naya dan dia aman, tapi Dito gerakannya paling mencurigakan",bluffing
"sumpah gw Civilian, belum punya skill apa-apa, dari pola chat Bima yang paling layak kita eksekusi",bluffing
"fix gw Stalker, hasil intipanku nunjukin Sari mencurigakan, jangan buang vote ke pemain lain",bluffing
"gw bukan Hitman, aku Spy yang gagal baca serangan semalam, sekarang fokus kita harus ke Vino",bluffing
"dengerin dulu, gw Stalker dan sudah cek Tio, dia bukan pihak kita, langsung arahkan vote ke dia",bluffing
"aku warga biasa, tapi kalau lihat alurnya Raka jelas sedang nutupin peran Dito, vote Dito",bluffing
"gw Spy, malam pertama lindungin Bima dan tidak ada serangan, menurutku Naya yang paling berbahaya",bluffing
"bukan gw Hitman, peranku Stalker, dan dari info semalam Sari kelihatan sebagai target utama",bluffing
"kita jangan melebar, gw Civilian dan kesimpulanku Vino terlalu sering lempar tuduhan tanpa dasar",bluffing
"gw punya info sebagai Spy, Dito aman semalam, jadi sekarang semua vote ke Raka",bluffing
"aku Stalker, hasil peek belum bisa kubuka semua, tapi Bima jelas bukan pemain netral",bluffing
"kalau kalian percaya aku Spy, jangan sentuh Naya dulu, yang perlu ditekan sekarang itu Tio",bluffing
"gw warga, tapi sengaja baca diam-diam, pola Sari konsisten banget kayak Hitman, eksekusi dia",bluffing
"fix bukan gw yang nyandera, aku Stalker dan sudah dapat jejak kuat mengarah ke Vino",bluffing
"aku Spy yang jaga Raka tadi malam, jadi Raka bukan prioritas, kita pindahkan vote ke Dito",bluffing
"gw Civilian dan siap ambil risiko, Bima paling sering menghindar saat ditanya, vote dia",bluffing
"semua tenang, aku Stalker, Tio terindikasi jahat dari peek-ku, jangan kasih dia kesempatan kedua",bluffing
